retrieved,url,volume,format,date1,date2,reo,ambiguous,other,percent,incomplete
2018-02-24 20:53:56.637206,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20141210/volume-702-week-6-wednesday-10-december-2014,702,HTML,10-Dec-2014,2014-12-10,127,1839,26678,0.47,
2018-02-24 20:53:58.647624,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150210/volume-703-week-7-tuesday-10-february-2015,703,HTML,10-Feb-2015,2015-2-10,379,3485,56647,0.66,
2018-02-24 20:54:01.856575,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150211/volume-703-week-7-wednesday-11-february-2015,703,HTML,11-Feb-2015,2015-2-11,103,3311,52456,0.2,
2018-02-24 20:54:04.653373,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150212/volume-703-week-7-thursday-12-february-2015,703,HTML,12-Feb-2015,2015-2-12,183,2202,33506,0.54,
2018-02-24 20:54:07.099990,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150217/volume-703-week-8-tuesday-17-february-2015,703,HTML,17-Feb-2015,2015-2-17,259,3266,54047,0.48,
2018-02-24 20:54:10.181649,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150218/volume-703-week-8-wednesday-18-february-2015,703,HTML,18-Feb-2015,2015-2-18,271,3393,53281,0.51,
2018-02-24 20:54:13.012851,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150219/volume-703-week-8-thursday-19-february-2015,703,HTML,19-Feb-2015,2015-2-19,122,2071,31142,0.39,
2018-02-24 20:54:15.441845,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150224/volume-703-week-9-tuesday-24-february-2015,703,HTML,24-Feb-2015,2015-2-24,133,3135,51522,0.26,
2018-02-24 20:54:18.386293,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150225/volume-703-week-9-wednesday-25-february-2015,703,HTML,25-Feb-2015,2015-2-25,367,3370,53481,0.68,
2018-02-24 20:54:45.450173,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150226/volume-703-week-9-thursday-26-february-2015,703,HTML,26-Feb-2015,2015-2-26,139,1644,30384,0.46,
2018-02-24 20:54:48.123457,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150310/volume-703-week-10-tuesday-10-march-2015,703,HTML,10-Mar-2015,2015-3-10,47,3077,51679,0.09,
2018-02-24 20:56:03.537481,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150311/volume-703-week-10-wednesday-11-march-2015,703,HTML,11-Mar-2015,2015-3-11,236,3530,54589,0.43,
2018-02-24 20:56:06.855763,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150312/volume-703-week-10-thursday-12-march-2015,703,HTML,12-Mar-2015,2015-3-12,133,2254,32235,0.41,
2018-02-24 20:56:10.037600,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150317/volume-704-week-11-tuesday-17-march-2015,704,HTML,17-Mar-2015,2015-3-17,114,3331,53809,0.21,
2018-02-24 20:56:13.827640,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150318/volume-704-week-11-wednesday-18-march-2015,704,HTML,18-Mar-2015,2015-3-18,192,3403,52539,0.36,
2018-02-24 20:56:20.738957,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150319/volume-704-week-11-thursday-19-march-2015,704,HTML,19-Mar-2015,2015-3-19,77,1967,31349,0.25,
2018-02-24 20:56:23.440637,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150324/volume-704-week-12-tuesday-24-march-2015,704,HTML,24-Mar-2015,2015-3-24,102,3191,52239,0.19,
2018-02-24 20:56:27.116285,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150325/volume-704-week-12-wednesday-25-march-2015,704,HTML,25-Mar-2015,2015-3-25,97,3479,51570,0.19,
2018-02-24 20:56:29.785758,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150326/volume-704-week-12-thursday-26-march-2015,704,HTML,26-Mar-2015,2015-3-26,100,2011,33023,0.3,
2018-02-24 20:56:32.405761,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150331/volume-704-week-13-tuesday-31-march-2015,704,HTML,31-Mar-2015,2015-3-31,74,3187,48852,0.15,
2018-02-24 20:56:35.296824,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150401/volume-704-week-13-wednesday-1-april-2015,704,HTML,01-Apr-2015,2015-4-01,249,3125,51522,0.48,
2018-02-24 20:56:37.964438,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150402/volume-704-week-13-thursday-2-april-2015,704,HTML,02-Apr-2015,2015-4-02,23,1036,16946,0.14,
2018-02-24 20:56:39.701489,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150428/volume-704-week-14-tuesday-28-april-2015,704,HTML,28-Apr-2015,2015-4-28,440,3251,54433,0.8,
2018-02-24 20:56:42.658078,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150429/volume-704-week-14-wednesday-29-april-2015,704,HTML,29-Apr-2015,2015-4-29,433,3201,53147,0.81,
2018-02-24 20:56:45.687376,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150430/volume-704-week-14-thursday-30-april-2015,704,HTML,30-Apr-2015,2015-4-30,85,1797,32134,0.26,
2018-02-24 20:56:47.945892,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150505/volume-705-week-15-tuesday-5-may-2015,705,HTML,05-May-2015,2015-5-05,180,3226,52977,0.34,
2018-02-24 20:56:51.214526,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150506/volume-705-week-15-wednesday-6-may-2015,705,HTML,06-May-2015,2015-5-06,810,3668,52206,1.53,
2018-02-24 20:56:54.068955,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150507/volume-705-week-15-thursday-7-may-2015,705,HTML,07-May-2015,2015-5-07,277,1765,33306,0.82,
2018-02-24 20:56:56.460070,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150519/volume-705-week-16-tuesday-19-may-2015,705,HTML,19-May-2015,2015-5-19,159,3067,53064,0.3,
2018-02-24 20:56:59.692824,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150520/volume-705-week-16-wednesday-20-may-2015,705,HTML,20-May-2015,2015-5-20,1495,3893,51984,2.8,
2018-02-24 20:57:02.642901,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150521/volume-705-week-16-thursday-21-may-2015,705,HTML,21-May-2015,2015-5-21,220,3167,52620,0.42,
2018-02-24 20:57:07.150501,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150522/volume-705-week-16-thursday-21-may-2015-continued-on,705,HTML,21-May-2015,2015-5-21,206,6645,110592,0.19,
2018-02-24 20:57:13.174186,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150523/volume-705-week-16-thursday-21-may-2015-continued-on,705,HTML,21-May-2015,2015-5-21,53,5699,90765,0.06,
2018-02-24 20:57:17.365635,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150526/volume-705-week-17-tuesday-26-may-2015,705,HTML,26-May-2015,2015-5-26,230,3479,55507,0.41,
2018-02-24 20:57:20.467654,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150527/volume-705-week-17-wednesday-27-may-2015,705,HTML,27-May-2015,2015-5-27,219,3301,51939,0.42,
2018-02-24 20:57:23.332392,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150528/volume-705-week-17-thursday-28-may-2015,705,HTML,28-May-2015,2015-5-28,137,2144,34371,0.4,
2018-02-24 20:57:25.856848,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150602/volume-706-week-18-tuesday-2-june-2015,706,HTML,02-Jun-2015,2015-6-02,117,3100,52857,0.22,
2018-02-24 20:57:53.714657,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150603/volume-706-week-18-wednesday-3-june-2015,706,HTML,03-Jun-2015,2015-6-03,233,3190,53916,0.43,
2018-02-24 20:59:09.037350,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150604/volume-706-week-18-thursday-4-june-2015,706,HTML,04-Jun-2015,2015-6-04,213,1933,32237,0.66,
2018-02-24 20:59:11.336571,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150616/volume-706-week-19-tuesday-16-june-2015,706,HTML,16-Jun-2015,2015-6-16,280,2845,51418,0.54,
2018-02-24 20:59:38.621049,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150617/volume-706-week-19-wednesday-17-june-2015,706,HTML,17-Jun-2015,2015-6-17,210,3146,52507,0.4,
2018-02-24 20:59:41.713632,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150618/volume-706-week-19-thursday-18-june-2015,706,HTML,18-Jun-2015,2015-6-18,127,1971,31148,0.41,
2018-02-24 21:00:08.930242,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150623/volume-706-week-20-tuesday-23-june-2015,706,HTML,23-Jun-2015,2015-6-23,208,3102,51456,0.4,
2018-02-24 21:00:11.859896,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150624/volume-706-week-20-wednesday-24-june-2015,706,HTML,24-Jun-2015,2015-6-24,267,3599,53801,0.49,
2018-02-24 21:00:14.670959,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150625/volume-706-week-20-thursday-25-june-2015,706,HTML,25-Jun-2015,2015-6-25,67,1967,33849,0.2,
2018-02-24 21:00:17.017664,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150630/volume-706-week-21-tuesday-30-june-2015,706,HTML,30-Jun-2015,2015-6-30,43,3118,51990,0.08,
2018-02-24 21:00:20.410256,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150703/volume-706-week-21-tuesday-30-june-2015,706,HTML,30-Jun-2015,2015-6-30,43,3118,51990,0.08,
2018-02-24 21:00:24.114793,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150701/volume-706-week-21-wednesday-1-july-2015,706,HTML,01-Jul-2015,2015-7-01,722,3384,51558,1.38,
2018-02-24 21:00:27.426016,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150702/volume-706-week-21-thursday-2-july-2015,706,HTML,02-Jul-2015,2015-7-02,65,1580,25271,0.26,
2018-02-24 21:00:29.632723,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150721/volume-707-week-22-tuesday-21-july-2015,707,HTML,21-Jul-2015,2015-7-21,121,3032,50560,0.24,
2018-02-24 21:00:33.015242,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150722/volume-707-week-22-wednesday-22-july-2015,707,HTML,22-Jul-2015,2015-7-22,148,3373,52333,0.28,
2018-02-24 21:00:36.044446,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150723/volume-707-week-22-thursday-23-july-2015,707,HTML,23-Jul-2015,2015-7-23,76,2037,32519,0.23,
2018-02-24 21:00:38.607522,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150728/volume-707-week-23-tuesday-28-july-2015,707,HTML,28-Jul-2015,2015-7-28,1514,3966,54772,2.69,
2018-02-24 21:00:41.734533,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150729/volume-707-week-23-wednesday-29-july-2015,707,HTML,29-Jul-2015,2015-7-29,1246,4112,53284,2.28,
2018-02-24 21:00:45.191738,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150730/volume-707-week-23-thursday-30-july-2015,707,HTML,30-Jul-2015,2015-7-30,206,2027,31200,0.66,
2018-02-24 21:01:11.808352,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150811/volume-707-week-24-tuesday-11-august-2015,707,HTML,11-Aug-2015,2015-8-11,535,3281,52319,1.01,
2018-02-24 21:01:14.801661,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150814/volume-707-week-24-tuesday-11-august-2015-continued,707,HTML,11-Aug-2015,2015-8-11,6717,4054,24724,21.36,
2018-02-24 21:01:17.402973,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150812/volume-707-week-24-wednesday-12-august-2015,707,HTML,12-Aug-2015,2015-8-12,255,3480,53669,0.47,
2018-02-24 21:01:20.314355,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150813/volume-707-week-24-thursday-13-august-2015,707,HTML,13-Aug-2015,2015-8-13,69,1854,31753,0.22,
2018-02-24 21:01:22.681493,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150818/volume-707-week-25-tuesday-18-august-2015,707,HTML,18-Aug-2015,2015-8-18,131,3205,56184,0.23,
2018-02-24 21:01:50.317867,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150819/volume-707-week-25-wednesday-19-august-2015,707,HTML,19-Aug-2015,2015-8-19,45,3956,55063,0.08,
2018-02-24 21:01:53.381762,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150820/volume-707-week-25-thursday-20-august-2015,707,HTML,20-Aug-2015,2015-8-20,188,2132,30287,0.62,
2018-02-24 21:01:55.970377,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150825/volume-708-week-26-tuesday-25-august-2015,708,HTML,25-Aug-2015,2015-8-25,44,3226,47634,0.09,
2018-02-24 21:01:58.728129,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150826/volume-708-week-26-wednesday-26-august-2015,708,HTML,26-Aug-2015,2015-8-26,105,3609,54932,0.19,
2018-02-24 21:02:01.609409,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150827/volume-708-week-26-thursday-27-august-2015,708,HTML,27-Aug-2015,2015-8-27,94,2022,32512,0.29,
2018-02-24 21:02:04.532062,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150908/volume-708-week-27-tuesday-8-september-2015,708,HTML,08-Sep-2015,2015-9-08,67,3132,53798,0.12,
2018-02-24 21:02:08.729485,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150911/volume-708-week-27-tuesday-8-september-2015-continued,708,HTML,08-Sep-2015,2015-9-08,8716,4798,24363,26.35,
2018-02-24 21:02:11.913170,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150909/volume-708-week-27-wednesday-9-september-2015,708,HTML,09-Sep-2015,2015-9-09,303,3402,50658,0.59,
2018-02-24 21:02:38.689086,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150910/volume-708-week-27-thursday-10-september-2015,708,HTML,10-Sep-2015,2015-9-10,40,2053,34356,0.12,
2018-02-24 21:02:41.098015,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150915/volume-708-week-28-tuesday-15-september-2015,708,HTML,15-Sep-2015,2015-9-15,666,3126,51636,1.27,
2018-02-24 21:02:44.224127,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150916/volume-708-week-28-wednesday-16-september-2015,708,HTML,16-Sep-2015,2015-9-16,246,3385,53719,0.46,
2018-02-24 21:02:46.953748,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150918/volume-708-week-28-wednesday-16-september-2015-continued,708,HTML,16-Sep-2015,2015-9-16,112,1237,21615,0.52,
2018-02-24 21:02:48.896735,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150917/volume-708-week-28-thursday-17-september-2015,708,HTML,17-Sep-2015,2015-9-17,37,1810,31376,0.12,
2018-02-24 21:02:51.247211,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150922/volume-709-week-29-tuesday-22-september-2015,709,HTML,22-Sep-2015,2015-9-22,21,3026,48402,0.04,
2018-02-24 21:02:54.322331,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150923/volume-709-week-29-wednesday-23-september-2015,709,HTML,23-Sep-2015,2015-9-23,100,3608,53900,0.19,
2018-02-24 21:02:58.892308,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150925/volume-709-week-29-wednesday-23-september-2015-continued,709,HTML,23-Sep-2015,2015-9-23,88,2079,32726,0.27,
2018-02-24 21:03:01.643469,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20150924/volume-709-week-29-thursday-24-september-2015,709,HTML,24-Sep-2015,2015-9-24,56,1784,28148,0.2,
2018-02-24 21:03:05.244587,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151013/volume-709-week-30-tuesday-13-october-2015,709,HTML,13-Oct-2015,2015-10-13,155,2955,51991,0.3,
2018-02-24 21:03:34.682162,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151014/volume-709-week-30-wednesday-14-october-2015,709,HTML,14-Oct-2015,2015-10-14,297,3512,54041,0.55,
2018-02-24 21:04:01.588021,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151015/volume-709-week-30-thursday-15-october-2015,709,HTML,15-Oct-2015,2015-10-15,596,2275,31158,1.88,
2018-02-24 21:04:27.821630,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151020/volume-709-week-31-tuesday-20-october-2015,709,HTML,20-Oct-2015,2015-10-20,49,3061,53426,0.09,
2018-02-24 21:04:31.278362,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151021/volume-709-week-31-wednesday-21-october-2015,709,HTML,21-Oct-2015,2015-10-21,446,3240,48761,0.91,
2018-02-24 21:04:33.771704,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151022/volume-709-week-31-thursday-22-october-2015,709,HTML,22-Oct-2015,2015-10-22,130,1983,31881,0.41,
2018-02-24 21:04:35.927847,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151103/volume-709-week-32-tuesday-3-november-2015,709,HTML,03-Nov-2015,2015-11-03,145,3140,51192,0.28,
2018-02-24 21:04:38.458793,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151109/volume-709-week-32-tuesday-3-november-2015-continued,709,HTML,03-Nov-2015,2015-11-03,21,2129,32913,0.06,
2018-02-24 21:05:04.635141,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151104/volume-709-week-32-wednesday-4-november-2015,709,HTML,04-Nov-2015,2015-11-04,536,1776,27803,1.89,
2018-02-24 21:05:06.663071,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151105/volume-709-week-32-thursday-5-november-2015,709,HTML,05-Nov-2015,2015-11-05,70,1854,31177,0.22,
2018-02-24 21:05:08.827741,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151110/volume-710-week-33-tuesday-10-november-2015,710,HTML,10-Nov-2015,2015-11-10,93,3100,51833,0.18,
2018-02-24 21:05:12.074373,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151111/volume-710-week-33-wednesday-11-november-2015,710,HTML,11-Nov-2015,2015-11-11,167,3473,53321,0.31,
2018-02-24 21:05:15.007346,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151112/volume-710-week-33-thursday-12-november-2015,710,HTML,12-Nov-2015,2015-11-12,47,2000,32101,0.15,
2018-02-24 21:05:17.393066,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151117/volume-710-week-34-tuesday-17-november-2015,710,HTML,17-Nov-2015,2015-11-17,447,3598,55579,0.8,
2018-02-24 21:05:21.437415,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151118/volume-710-week-34-tuesday-17-november-2015-continued,710,HTML,17-Nov-2015,2015-11-17,238,6650,107808,0.22,
2018-02-24 21:05:27.239676,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151120/volume-710-week-34-tuesday-17-november-2015-continued,710,HTML,17-Nov-2015,2015-11-17,64,2098,31666,0.2,
2018-02-24 21:05:30.531084,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151119/volume-710-week-34-thursday-19-november-2015,710,HTML,19-Nov-2015,2015-11-19,628,1910,29957,2.05,
2018-02-24 21:05:36.323823,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151201/volume-710-week-35-tuesday-1-december-2015,710,HTML,01-Dec-2015,2015-12-01,34,3324,51776,0.07,
2018-02-24 21:05:43.121527,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151202/volume-710-week-35-wednesday-2-december-2015,710,HTML,02-Dec-2015,2015-12-02,223,3084,50592,0.44,
2018-02-24 21:05:46.528306,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151203/volume-710-week-35-thursday-3-december-2015,710,HTML,03-Dec-2015,2015-12-03,232,1810,31776,0.72,
2018-02-24 21:05:49.366484,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151208/volume-710-week-36-tuesday-8-december-2015,710,HTML,08-Dec-2015,2015-12-08,173,3208,53667,0.32,
2018-02-24 21:06:17.181900,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20151209/volume-710-week-36-wednesday-9-december-2015,710,HTML,09-Dec-2015,2015-12-09,256,2415,35392,0.72,
2018-02-24 21:06:19.605492,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160209/volume-711-week-37-tuesday-9-february-2016,711,HTML,09-Feb-2016,2016-2-09,1265,3821,55387,2.23,
2018-02-24 21:06:46.876522,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160210/volume-711-week-37-wednesday-10-february-2016,711,HTML,10-Feb-2016,2016-2-10,329,3332,51903,0.63,
2018-02-24 21:06:49.960579,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160211/volume-711-week-37-thursday-11-february-2016,711,HTML,11-Feb-2016,2016-2-11,188,2034,32124,0.58,
2018-02-24 21:06:52.520032,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160216/volume-711-week-38-tuesday-16-february-2016,711,HTML,16-Feb-2016,2016-2-16,86,3024,52239,0.16,
2018-02-24 21:06:55.481853,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160217/volume-711-week-38-wednesday-17-february-2016,711,HTML,17-Feb-2016,2016-2-17,129,3131,52251,0.25,
2018-02-24 21:07:22.527265,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160218/volume-711-week-38-thursday-18-february-2016,711,HTML,18-Feb-2016,2016-2-18,205,1798,31167,0.65,
2018-02-24 21:07:25.091451,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160301/volume-711-week-39-tuesday-1-march-2016,711,HTML,01-Mar-2016,2016-3-01,1087,3817,53649,1.99,
2018-02-24 21:07:28.786415,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160302/volume-711-week-39-wednesday-2-march-2016,711,HTML,02-Mar-2016,2016-3-02,870,3273,50720,1.69,
2018-02-24 21:07:32.427631,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160303/volume-711-week-42-thursday-3-march-2016,711,HTML,03-Mar-2016,2016-3-03,57,1779,30876,0.18,
2018-02-24 21:07:34.708561,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160308/volume-711-week-40-tuesday-8-march-2016,711,HTML,08-Mar-2016,2016-3-08,72,3406,52988,0.14,
2018-02-24 21:07:37.785721,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160309/volume-711-week-40-wednesday-9-march-2016,711,HTML,09-Mar-2016,2016-3-09,7287,5388,48415,13.08,
2018-02-24 21:07:43.383045,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160310/volume-711-week-40-thursday-10-march-2016,711,HTML,10-Mar-2016,2016-3-10,169,1750,31242,0.54,
2018-02-24 21:07:46.324216,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160315/volume-712-week-41-tuesday-15-march-2016,712,HTML,15-Mar-2016,2016-3-15,320,3390,53510,0.59,
2018-02-24 21:07:49.455005,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160318/volume-712-week-41-tuesday-15-march-2016-continued,712,HTML,15-Mar-2016,2016-3-15,7533,4294,24608,23.44,
2018-02-24 21:07:52.170426,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160316/volume-712-week-41-wednesday-16-march-2016,712,HTML,16-Mar-2016,2016-3-16,478,3089,48693,0.97,
2018-02-24 21:07:54.831687,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160317/volume-712-week-41-thursday-17-march-2016,712,HTML,17-Mar-2016,2016-3-17,95,2093,32017,0.3,
2018-02-24 21:07:57.686657,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160329/volume-712-week-42-tuesday-29-march-2016,712,HTML,29-Mar-2016,2016-3-29,404,3166,51704,0.78,
2018-02-24 21:08:00.409197,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160330/volume-712-week-42-wednesday-30-march-2016,712,HTML,30-Mar-2016,2016-3-30,180,3338,52211,0.34,
2018-02-24 21:08:03.247659,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160331/volume-712-week-42-thursday-31-march-2016,712,HTML,31-Mar-2016,2016-3-31,214,1906,31546,0.67,
2018-02-24 21:08:54.314116,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160405/volume-712-week-43-tuesday-5-april-2016,712,HTML,05-Apr-2016,2016-4-05,6359,5273,46410,12.05,
2018-02-24 21:08:57.472063,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160406/volume-712-week-43-wednesday-6-april-2016,712,HTML,06-Apr-2016,2016-4-06,267,3444,50590,0.53,
2018-02-24 21:09:24.325582,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160407/volume-712-week-43-thursday-7-april-2016,712,HTML,07-Apr-2016,2016-4-07,4931,3576,27784,15.07,
2018-02-24 21:09:35.657960,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160412/volume-713-week-44-tuesday-12-april-2016,713,HTML,12-Apr-2016,2016-4-12,34,3593,55038,0.06,
2018-02-24 21:09:38.648130,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160413/volume-713-week-44-wednesday-13-april-2016,713,HTML,13-Apr-2016,2016-4-13,141,3386,53267,0.26,
2018-02-24 21:09:41.572460,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160415/volume-713-week-44-wednesday-13-april-2016-continued,713,HTML,13-Apr-2016,2016-4-13,10031,5106,21803,31.51,
2018-02-24 21:09:44.279635,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160414/volume-713-week-44-thursday-14-april-2016,713,HTML,14-Apr-2016,2016-4-14,9039,5116,27508,24.73,
2018-02-24 21:09:49.873802,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160503/volume-713-week-45-tuesday-3-may-2016,713,HTML,03-May-2016,2016-5-03,495,3344,53702,0.91,
2018-02-24 21:09:52.706512,https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansD_20160504/volume-713-week-45-wednesday-4-may-2016,713,HTML,04-May-2016,2016-5-04,339,3466,52212,0.65,
