Date retreived,Hansard document url,Wā,Title,Te Reo length,Ambiguous length,Other length,Is Māori (%),Awaiting authorised reo
2018-01-10 16:13:12.292756,/en/pb/hansard-debates/rhr/document/47HansD_20040304/volume-615-week-50-thursday-4-march-2004,04-Mar-2004  ,"Parliamentary Debates (Hansard) for Thursday, 4 March 2004  ",73,1310,26762,0.27203279299422395,
2018-01-10 16:13:15.622736,/en/pb/hansard-debates/rhr/document/47HansD_20040316/volume-616-week-51-tuesday-16-march-2004,16-Mar-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 16 March 2004  ",145,2532,42603,0.3391971554224759,
2018-01-10 16:13:18.411792,/en/pb/hansard-debates/rhr/document/47HansD_20040317/volume-616-week-51-wednesday-17-march-2004,17-Mar-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 17 March 2004  ",224,2575,43830,0.5084668815544559,
2018-01-10 16:13:22.294238,/en/pb/hansard-debates/rhr/document/47HansD_20040318/volume-616-week-51-thursday-18-march-2004,18-Mar-2004  ,"Parliamentary Debates (Hansard) for Thursday, 18 March 2004  ",48,1709,29556,0.16214025131738954,
2018-01-10 16:13:24.955903,/en/pb/hansard-debates/rhr/document/47HansD_20040323/volume-616-week-52-tuesday-23-march-2004,23-Mar-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 23 March 2004  ",141,2937,48467,0.2900757077024358,
2018-01-10 16:13:27.695024,/en/pb/hansard-debates/rhr/document/47HansD_20040324/volume-616-week-52-wednesday-24-march-2004,24-Mar-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 24 March 2004  ",116,3405,49916,0.23185161496642148,
2018-01-10 16:13:30.069907,/en/pb/hansard-debates/rhr/document/47HansD_20040325/volume-616-week-52-thursday-25-march-2004,25-Mar-2004  ,"Parliamentary Debates (Hansard) for Thursday, 25 March 2004  ",155,1566,29365,0.5250677506775068,
2018-01-10 16:13:31.972581,/en/pb/hansard-debates/rhr/document/47HansD_20040330/volume-616-week-53-tuesday-30-march-2004,30-Mar-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 30 March 2004  ",123,3003,49745,0.2466511590599182,
2018-01-10 16:13:35.205835,/en/pb/hansard-debates/rhr/document/47HansD_20040331/volume-616-week-53-tuesday-30-march-2004-continued,30-Mar-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 30 March 2004(continued on Wednesday, 31 March 2004)  ",104,5250,91850,0.11310002827500706,
2018-01-10 16:13:38.967942,/en/pb/hansard-debates/rhr/document/47HansD_20040401/volume-616-week-53-tuesday-30-march-2004-continued,30-Mar-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 30 March 2004(continued on Thursday, 1 April 2004)  ",39,3142,53612,0.0726920281075842,
2018-01-10 16:13:41.461063,/en/pb/hansard-debates/rhr/document/47HansD_20040406/volume-616-week-54-tuesday-6-april-2004,06-Apr-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 6 April 2004  ",83,2250,37016,0.22372570689236906,
2018-01-10 16:13:43.651417,/en/pb/hansard-debates/rhr/document/47HansD_20040407/volume-616-week-54-wednesday-7-april-2004,07-Apr-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 7 April 2004  ",290,2905,50287,0.5733831583526109,
2018-01-10 16:13:45.970900,/en/pb/hansard-debates/rhr/document/47HansD_20040408/volume-616-week-54-thursday-8-april-2004,08-Apr-2004  ,"Parliamentary Debates (Hansard) for Thursday, 8 April 2004  ",85,795,12631,0.6684491978609626,
2018-01-10 16:13:47.428311,/en/pb/hansard-debates/rhr/document/47HansD_20040504/volume-617-week-55-tuesday-4-may-2004,04-May-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 4 May 2004  ",125,2885,46964,0.26545477712416915,
2018-01-10 16:13:49.887357,/en/pb/hansard-debates/rhr/document/47HansD_20040505/volume-617-week-55-wednesday-5-may-2004,05-May-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 5 May 2004  ",271,3158,49066,0.5492834991993838,
2018-01-10 16:13:52.234963,/en/pb/hansard-debates/rhr/document/47HansD_20040506/volume-617-week-55-thursday-6-may-2004,06-May-2004  ,"Parliamentary Debates (Hansard) for Thursday, 6 May 2004  ",839,1716,29507,2.764779542608581,
2018-01-10 16:13:54.135627,/en/pb/hansard-debates/rhr/document/47HansD_20040511/volume-617-week-56-tuesday-11-may-2004,11-May-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 11 May 2004  ",79,3070,49084,0.16068994975896508,
2018-01-10 16:13:56.602554,/en/pb/hansard-debates/rhr/document/47HansD_20040512/volume-617-week-56-wednesday-12-may-2004,12-May-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 12 May 2004  ",240,2576,42682,0.5591538138949723,
2018-01-10 16:13:58.727337,/en/pb/hansard-debates/rhr/document/47HansD_20040513/volume-617-week-56-thursday-13-may-2004,13-May-2004  ,"Parliamentary Debates (Hansard) for Thursday, 13 May 2004  ",38,1305,26206,0.14479500076207896,
2018-01-10 16:14:00.701799,/en/pb/hansard-debates/rhr/document/47HansD_20040518/volume-617-week-57-tuesday-18-may-2004,18-May-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 18 May 2004  ",135,2793,41043,0.3278449657584147,
2018-01-10 16:14:03.318427,/en/pb/hansard-debates/rhr/document/47HansD_20040519/volume-617-week-57-wednesday-19-may-2004,19-May-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 19 May 2004  ",159,2904,46839,0.3383122686071748,
2018-01-10 16:14:05.577511,/en/pb/hansard-debates/rhr/document/47HansD_20040520/volume-617-week-57-thursday-20-may-2004,20-May-2004  ,"Parliamentary Debates (Hansard) for Thursday, 20 May 2004  ",44,1404,24368,0.180239226609864,
2018-01-10 16:14:07.188954,/en/pb/hansard-debates/rhr/document/47HansD_20040524/volume-617-week-58-monday-24-may-2004,24-May-2004  ,"Parliamentary Debates (Hansard) for Monday, 24 May 2004  ",241,1272,21592,1.103833646315211,
2018-01-10 16:14:08.768046,/en/pb/hansard-debates/rhr/document/47HansD_20040525/volume-617-week-58-tuesday-25-may-2004,25-May-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 25 May 2004  ",63,2893,47645,0.13205332439003942,
2018-01-10 16:14:11.230794,/en/pb/hansard-debates/rhr/document/47HansD_20040526/volume-617-week-58-wednesday-26-may-2004,26-May-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 26 May 2004  ",158,3217,49645,0.31724996486155455,
2018-01-10 16:14:13.681769,/en/pb/hansard-debates/rhr/document/47HansD_20040527/volume-617-week-58-thursday-27-may-2004,27-May-2004  ,"Parliamentary Debates (Hansard) for Thursday, 27 May 2004  ",44,3093,51859,0.08477351983507697,
2018-01-10 16:14:16.186612,/en/pb/hansard-debates/rhr/document/47HansD_20040528/volume-617-week-58-thursday-27-may-2004-continued-on,27-May-2004  ,"Parliamentary Debates (Hansard) for Thursday, 27 May 2004(continued on Friday, 28 May 2004)  ",15,2602,41434,0.03618905160558759,
2018-01-10 16:14:18.386467,/en/pb/hansard-debates/rhr/document/47HansD_20040615/volume-618-week-59-tuesday-15-june-2004,15-Jun-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 15 June 2004  ",160,3084,51931,0.3071547868153808,
2018-01-10 16:14:20.920663,/en/pb/hansard-debates/rhr/document/47HansD_20040616/volume-618-week-59-wednesday-16-june-2004,16-Jun-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 16 June 2004  ",379,3180,49150,0.7652082618264048,
2018-01-10 16:14:23.341189,/en/pb/hansard-debates/rhr/document/47HansD_20040617/volume-618-week-59-thursday-17-june-2004,17-Jun-2004  ,"Parliamentary Debates (Hansard) for Thursday, 17 June 2004  ",43,1760,27699,0.15499963953572202,
2018-01-10 16:14:25.179696,/en/pb/hansard-debates/rhr/document/47HansD_20040622/volume-618-week-60-tuesday-22-june-2004,22-Jun-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 22 June 2004  ",74,2754,50834,0.1453602577198083,
2018-01-10 16:14:27.641131,/en/pb/hansard-debates/rhr/document/47HansD_20040623/volume-618-week-60-wednesday-23-june-2004,23-Jun-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 23 June 2004  ",387,2481,41268,0.9290601368383147,
2018-01-10 16:14:29.798225,/en/pb/hansard-debates/rhr/document/47HansD_20040624/volume-618-week-60-thursday-24-june-2004,24-Jun-2004  ,"Parliamentary Debates (Hansard) for Thursday, 24 June 2004  ",35,1903,29378,0.11899500220990718,
2018-01-10 16:14:31.681862,/en/pb/hansard-debates/rhr/document/47HansD_20040629/volume-618-week-61-tuesday-29-june-2004,29-Jun-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 29 June 2004  ",103,2772,46867,0.21928890781349797,
2018-01-10 16:14:34.484615,/en/pb/hansard-debates/rhr/document/47HansD_20040630/volume-618-week-61-tuesday-29-june-2004-continued-on,29-Jun-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 29 June 2004(continued on Wednesday, 30 June 2004)  ",123,5388,90822,0.13524657760184727,
2018-01-10 16:14:38.015521,/en/pb/hansard-debates/rhr/document/47HansD_20040701/volume-618-week-61-tuesday-29-june-2004-continued-on,29-Jun-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 29 June 2004(continued on Thursday, 1 July 2004)  ",18,3588,57063,0.0315341357018973,
2018-01-10 16:14:40.939328,/en/pb/hansard-debates/rhr/document/47HansD_20040727/volume-618-week-62-tuesday-27-july-2004,27-Jul-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 27 July 2004  ",89,3121,47958,0.18523529044477283,
2018-01-10 16:14:43.299539,/en/pb/hansard-debates/rhr/document/47HansD_20040728/volume-618-week-62-wednesday-28-july-2004,28-Jul-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 28 July 2004  ",605,3059,49543,1.2064289702480657,
2018-01-10 16:14:45.635778,/en/pb/hansard-debates/rhr/document/47HansD_20040729/volume-618-week-62-thursday-29-july-2004,29-Jul-2004  ,"Parliamentary Debates (Hansard) for Thursday, 29 July 2004  ",342,1819,29294,1.1540018895937374,
2018-01-10 16:14:47.567067,/en/pb/hansard-debates/rhr/document/47HansD_20040803/volume-619-week-63-tuesday-3-august-2004,03-Aug-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 3 August 2004  ",91,2747,45502,0.19959204263812427,
2018-01-10 16:14:49.993638,/en/pb/hansard-debates/rhr/document/47HansD_20040804/volume-619-week-63-wednesday-4-august-2004,04-Aug-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 4 August 2004  ",186,2522,40258,0.4598951636831174,
2018-01-10 16:14:52.148029,/en/pb/hansard-debates/rhr/document/47HansD_20040805/volume-619-week-63-thursday-5-august-2004,05-Aug-2004  ,"Parliamentary Debates (Hansard) for Thursday, 5 August 2004  ",56,1847,30279,0.1846052414702489,
2018-01-10 16:14:54.176147,/en/pb/hansard-debates/rhr/document/47HansD_20040810/volume-619-week-64-tuesday-10-august-2004,10-Aug-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 10 August 2004  ",187,2641,44838,0.4153248195446974,
2018-01-10 16:14:56.596292,/en/pb/hansard-debates/rhr/document/47HansD_20040811/volume-619-week-64-wednesday-11-august-2004,11-Aug-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 11 August 2004  ",236,3108,45372,0.5174530784072969,
2018-01-10 16:14:58.950651,/en/pb/hansard-debates/rhr/document/47HansD_20040812/volume-619-week-64-thursday-12-august-2004,12-Aug-2004  ,"Parliamentary Debates (Hansard) for Thursday, 12 August 2004  ",63,1849,31304,0.2008480249944209,
2018-01-10 16:15:00.875305,/en/pb/hansard-debates/rhr/document/47HansD_20040824/volume-619-week-65-tuesday-24-august-2004,24-Aug-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 24 August 2004  ",179,3012,50154,0.35563149424830626,
2018-01-10 16:15:03.335213,/en/pb/hansard-debates/rhr/document/47HansD_20040825/volume-619-week-65-wednesday-25-august-2004,25-Aug-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 25 August 2004  ",804,2867,47620,1.6603337188171154,
2018-01-10 16:15:05.608882,/en/pb/hansard-debates/rhr/document/47HansD_20040826/volume-619-week-65-thursday-26-august-2004,26-Aug-2004  ,"Parliamentary Debates (Hansard) for Thursday, 26 August 2004  ",224,1705,28707,0.7742559883861602,
2018-01-10 16:15:07.504628,/en/pb/hansard-debates/rhr/document/47HansD_20040831/volume-619-week-66-tuesday-31-august-2004,31-Aug-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 31 August 2004  ",1903,2953,44919,4.0643287343556445,
2018-01-10 16:15:09.980460,/en/pb/hansard-debates/rhr/document/47HansD_20040901/volume-619-week-66-wednesday-1-september-2004,01-Sep-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 1 September 2004  ",224,3105,49087,0.45425969864736065,
2018-01-10 16:15:12.405874,/en/pb/hansard-debates/rhr/document/47HansD_20040902/volume-619-week-66-thursday-2-september-2004,02-Sep-2004  ,"Parliamentary Debates (Hansard) for Thursday, 2 September 2004  ",94,1862,28678,0.32670652022799945,
2018-01-10 16:15:14.425904,/en/pb/hansard-debates/rhr/document/47HansD_20040907/volume-620-week-67-tuesday-7-september-2004,07-Sep-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 7 September 2004  ",512,2874,45176,1.120644370513045,
2018-01-10 16:15:16.857452,/en/pb/hansard-debates/rhr/document/47HansD_20040908/volume-620-week-67-wednesday-8-september-2004,08-Sep-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 8 September 2004  ",101,3215,49354,0.20422606409867555,
2018-01-10 16:15:19.196129,/en/pb/hansard-debates/rhr/document/47HansD_20040909/volume-620-week-67-thursday-9-september-2004,09-Sep-2004  ,"Parliamentary Debates (Hansard) for Thursday, 9 September 2004  ",228,1567,28498,0.7937060502680499,
2018-01-10 16:15:21.188573,/en/pb/hansard-debates/rhr/document/47HansD_20040914/volume-620-week-68-tuesday-14-september-2004,14-Sep-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 14 September 2004  ",1300,2707,40978,3.0748852831259756,
2018-01-10 16:15:23.547017,/en/pb/hansard-debates/rhr/document/47HansD_20040915/volume-620-week-68-wednesday-15-september-2004,15-Sep-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 15 September 2004  ",62,3017,48538,0.12757201646090535,
2018-01-10 16:15:25.914760,/en/pb/hansard-debates/rhr/document/47HansD_20040916/volume-620-week-68-thursday-16-september-2004,16-Sep-2004  ,"Parliamentary Debates (Hansard) for Thursday, 16 September 2004  ",829,1863,28471,2.8293515358361776,
2018-01-10 16:15:27.834811,/en/pb/hansard-debates/rhr/document/47HansD_20041005/volume-620-week-69-tuesday-5-october-2004,05-Oct-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 5 October 2004  ",83,2970,46657,0.1775780915703894,
2018-01-10 16:15:30.376980,/en/pb/hansard-debates/rhr/document/47HansD_20041006/volume-620-week-69-wednesday-6-october-2004,06-Oct-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 6 October 2004  ",168,2888,43350,0.38604715290224734,
2018-01-10 16:15:32.709812,/en/pb/hansard-debates/rhr/document/47HansD_20041007/volume-620-week-69-thursday-7-october-2004,07-Oct-2004  ,"Parliamentary Debates (Hansard) for Thursday, 7 October 2004  ",63,1902,29552,0.2127300354550059,
2018-01-10 16:15:34.817152,/en/pb/hansard-debates/rhr/document/47HansD_20041012/volume-620-week-70-tuesday-12-october-2004,12-Oct-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 12 October 2004  ",132,3190,46510,0.28300673212984007,
2018-01-10 16:15:37.390980,/en/pb/hansard-debates/rhr/document/47HansD_20041013/volume-620-week-70-wednesday-13-october-2004,13-Oct-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 13 October 2004  ",162,2815,45121,0.3577501490625621,
2018-01-10 16:15:39.761845,/en/pb/hansard-debates/rhr/document/47HansD_20041014/volume-620-week-70-thursday-14-october-2004,14-Oct-2004  ,"Parliamentary Debates (Hansard) for Thursday, 14 October 2004  ",87,1742,28518,0.30414263240692185,
2018-01-10 16:15:41.669477,/en/pb/hansard-debates/rhr/document/47HansD_20041019/volume-621-week-71-tuesday-19-october-2004,19-Oct-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 19 October 2004  ",282,3325,51030,0.549579045837231,
2018-01-10 16:15:44.321722,/en/pb/hansard-debates/rhr/document/47HansD_20041020/volume-621-week-71-wednesday-20-october-2004,20-Oct-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 20 October 2004  ",190,3104,44254,0.4275042750427504,
2018-01-10 16:15:46.693308,/en/pb/hansard-debates/rhr/document/47HansD_20041021/volume-621-week-71-thursday-21-october-2004,21-Oct-2004  ,"Parliamentary Debates (Hansard) for Thursday, 21 October 2004  ",81,1866,30740,0.2628078258330359,
2018-01-10 16:15:48.682396,/en/pb/hansard-debates/rhr/document/47HansD_20041102/volume-621-week-72-tuesday-2-november-2004,02-Nov-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 2 November 2004  ",616,2888,43581,1.3937597574496006,
2018-01-10 16:15:51.169825,/en/pb/hansard-debates/rhr/document/47HansD_20041103/volume-621-week-72-wednesday-3-november-2004,03-Nov-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 3 November 2004  ",321,3346,45689,0.6976744186046512,
2018-01-10 16:15:53.671564,/en/pb/hansard-debates/rhr/document/47HansD_20041104/volume-621-week-72-thursday-4-november-2004,04-Nov-2004  ,"Parliamentary Debates (Hansard) for Thursday, 4 November 2004  ",93,2964,45504,0.2039607868938746,
2018-01-10 16:15:55.880475,/en/pb/hansard-debates/rhr/document/47HansD_20041105/volume-621-week-72-thursday-4-november-2004-continued,04-Nov-2004  ,"Parliamentary Debates (Hansard) for Thursday, 4 November 2004(continued on Friday, 5 November 2004)  ",20,987,14337,0.13930486870516123,
2018-01-10 16:15:57.261453,/en/pb/hansard-debates/rhr/document/47HansD_20041109/volume-621-week-73-tuesday-9-november-2004,09-Nov-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 9 November 2004  ",76,2766,48250,0.15726524024334726,
2018-01-10 16:15:59.639974,/en/pb/hansard-debates/rhr/document/47HansD_20041110/volume-621-week-73-wednesday-10-november-2004,10-Nov-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 10 November 2004  ",65,3063,50487,0.12858047159360658,
2018-01-10 16:16:01.753587,/en/pb/hansard-debates/rhr/document/47HansD_20041111/volume-621-week-73-thursday-11-november-2004,11-Nov-2004  ,"Parliamentary Debates (Hansard) for Thursday, 11 November 2004  ",8,344,6139,0.13014478607450788,
2018-01-10 16:16:02.840645,/en/pb/hansard-debates/rhr/document/47HansD_20041116/volume-621-week-74-tuesday-16-november-2004,16-Nov-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 16 November 2004  ",499,2929,48383,1.0208256617977989,
2018-01-10 16:16:06.000010,/en/pb/hansard-debates/rhr/document/47HansD_20041117/volume-621-week-74-tuesday-16-november-2004-continued,16-Nov-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 16 November 2004(continued on Wednesday, 17 November 2004)  ",1633,5840,89225,1.7973100882696076,
2018-01-10 16:16:09.901207,/en/pb/hansard-debates/rhr/document/47HansD_20041118/volume-621-week-74-tuesday-16-november-2004-continued,16-Nov-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 16 November 2004(continued on Thursday, 18 November 2004)  ",1170,2863,49936,2.289359370719681,
